Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP084_sorted_q10_rmDup.bam
ENSG00000286229	1
DOK5	2
RNU4ATAC7P	0
RPL12P4	0
LINC01440	7
LINC01441	2
ENSG00000275923	0
ENSG00000287478	0
ENSG00000286006	3
CBLN4	1
RNA5SP487	0
MC3R	4
ENSG00000235594	1
ENSG00000230843	0
FAM210B	568
AURKA	21
CSTF1	2
CASS4	7
RPL39P	0
RTF2	30
GCNT7	4
FAM209A	1
ENSG00000280387	0
FAM209B	1
ENSG00000287079	3
LINC01716	1
RPS4XP3	0
ENSG00000289199	0
TFAP2C	2
RNU6-1146P	0
RN7SL170P	1
PTMAP6	0
ENSG00000231604	0
RNU6-929P	4
ENSG00000231078	0
ENSG00000203266	0
ENSG00000288086	3
ENSG00000288946	1
ENSG00000280220	1
BMP7	5
BMP7-AS1	0
ENSG00000226308	1
MIR4325	0
RPL39P39	1
SPO11	2
RAE1	17
MTND1P9	0
MTRNR2L3	7
RBM38-AS1	4
RBM38	341
ENSG00000286052	3
HMGB1P1	1
CTCFL	2
PCK1	4
ENSG00000227297	1
ZBP1	13
PMEPA1	13
NKILA	0
ENSG00000263453	0
ENSG00000203971	2
LINC01742	1
ENSG00000225708	0
ENSG00000270411	1
C20orf85	3
ANKRD60	4
PPP4R1L	11
RAB22A	34
VAPB	162
APCDD1L	3
APCDD1L-DT	3
ENSG00000254620	1
LINC01711	1
STX16	9
STX16-NPEPL1	0
NPEPL1	10
ENSG00000254419	0
PIEZO1P2	1
ENSG00000270279	1
ENSG00000268649	0
MIR296	0
MIR298	1
GNAS-AS1	4
ENSG00000268333	1
GNAS	1383
ENSG00000276859	0
ENSG00000276722	0
ENSG00000274491	0
ENSG00000275069	0
ENSG00000225806	0
ENSG00000270951	0
ENSG00000285091	3
ENSG00000284985	0
NELFCD	3
CTSZ	34
TUBB1	1695
ATP5F1E	176
PRELID3B	6
MRPS16P2	0
ZNF831	14
EDN3	3
ENSG00000225129	0
ENSG00000230352	0
ENSG00000286309	1
PIEZO1P1	0
ENSG00000287752	0
ENSG00000227282	0
PHACTR3	13
PHACTR3-AS1	3
RNU7-141P	0
SYCP2	6
FAM217B	7
PPP1R3D	3
CDH26	11
LINC02910	3
ENSG00000276093	0
MIR646HG	46
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
ENSG00000276627	3
ENSG00000261035	4
ENSG00000229755	0
LINC01718	0
ENSG00000289577	2
CDH4	5
ENSG00000286232	4
ENSG00000276786	0
ENSG00000277270	3
ENSG00000179253	0
ENSG00000225106	2
TAF4	15
MIR1257	0
ENSG00000235018	0
MIR3195	0
ENSG00000283078	0
ENSG00000289236	0
LSM14B	11
PSMA7	54
SS18L1	5
ENSG00000289537	0
MTG2	9
HRH3	9
OSBPL2	32
ADRM1	14
ENSG00000226332	0
LAMA5	10
MIR4758	0
LAMA5-AS1	2
ENSG00000273619	1
RPS21	103
CABLES2	1
ENSG00000275437	1
RBBP8NL	2
ENSG00000233017	1
GATA5	0
ENSG00000272050	0
ENSG00000260542	0
ENSG00000289548	4
MIR1-1HG-AS1	1
MIR1-1HG	4
MIR1-1	0
MIR133A2	0
RPL7P3	1
ENSG00000264490	2
ENSG00000273812	5
ENSG00000289634	0
ENSG00000232121	1
ENSG00000229882	0
ENSG00000167046	2
SLCO4A1	2
ENSG00000277496	0
ENSG00000276317	2
SLCO4A1-AS1	1
LINC00686	1
NTSR1	3
ENSG00000223669	1
LINC00659	2
MRGBP	3
OGFR-AS1	0
OGFR	17
COL9A3	9
TCFL5	9
DPH3P1	0
ARF4P2	1
DIDO1	21
ENSG00000273759	1
GID8	71
SLC17A9	0
BHLHE23	0
LINC01749	0
LINC00029	2
LINC01056	0
HAR1B	3
ENSG00000274915	0
HAR1A	2
ENSG00000287324	1
ENSG00000260416	2
ENSG00000286628	1
ENSG00000231977	1
MIR124-3	0
YTHDF1	6
ENSG00000273821	1
BIRC7	5
MIR3196	0
NKAIN4	2
FLJ16779	8
ARFGAP1	8
MIR4326	0
COL20A1	14
RNU6-994P	1
CHRNA4	6
ENSG00000203900	3
KCNQ2	11
ENSG00000280936	0
KCNQ2-AS1	0
EEF1A2	7
ENSG00000230226	0
PPDPF	181
PTK6	6
SRMS	1
ENSG00000275812	0
FNDC11	4
HELZ2	13
GMEB2	8
MHENCR	0
STMN3	1
RTEL1	5
RTEL1-TNFRSF6B	1
TNFRSF6B	0
ARFRP1	14
ZGPAT	4
ENSG00000273154	0
ENSG00000274501	0
LIME1	0
ENSG00000273047	0
SLC2A4RG	9
ZBTB46	15
ZBTB46-AS2	0
ZBTB46-AS1	0
C20orf181	0
ENSG00000268858	0
ABHD16B	0
TPD52L2	20
DNAJC5	14
RNU1-134P	28
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
UCKL1	10
MIR1914	0
MIR647	0
UCKL1-AS1	1
ZNF512B	13
SAMD10	0
PRPF6	24
C20orf204	3
SOX18	7
TCEA2	7
ENSG00000237371	0
RGS19	22
MIR6813	0
OPRL1	1
LKAAEAR1	1
ENSG00000286999	0
MYT1	9
NPBWR2	4
PCMTD2	64
ENSG00000278171	0
CICP4	0
LINC00266-1	0
ENSG00000274727	0
ENSG00000279493	0
ENSG00000277117	0
ENSG00000279687	0
ENSG00000280071	1
ENSG00000276612	0
ENSG00000275464	2
ENSG00000280433	0
ENSG00000279669	3
LINC01670	0
ENSG00000274333	0
ENSG00000279186	0
ENSG00000279784	0
ENSG00000279064	0
ENSG00000274559	0
ENSG00000280013	0
ENSG00000279769	0
ENSG00000280191	0
ENSG00000280095	0
CH507-42P11.6	0
ENSG00000275993	0
ENSG00000288187	0
ENSG00000275496	0
ENSG00000280019	0
ENSG00000279709	0
ENSG00000278903	0
ENSG00000274276	0
ENSG00000275895	6
ENSG00000276076	0
ENSG00000280346	0
ENSG00000279226	0
ENSG00000278927	0
ENSG00000280145	0
ENSG00000278878	0
ENSG00000279788	0
ENSG00000279728	0
ENSG00000280164	0
ENSG00000279998	0
ENSG00000278955	0
hsa-mir-8069-1	0
ENSG00000280172	0
ENSG00000279751	0
ENSG00000280018	0
ENSG00000279477	0
ENSG00000278884	0
ENSG00000277067	1
CTBP2P10	0
ENSG00000279303	0
ENSG00000279647	0
ENSG00000279895	0
ENSG00000276077	0
CTBP2P9	0
ENSG00000277991	0
ENSG00000273590	0
ENSG00000277277	0
ENSG00000278961	0
ENSG00000276289	0
ENSG00000273614	0
ENSG00000279967	0
ENSG00000278996	0
MIR6724-1	0
ENSG00000275664	0
MIR3648-1	0
ENSG00000277437	0
ENSG00000280800	0
RNA5-8SN2	0
ENSG00000286155	0
ENSG00000286252	0
ENSG00000286057	0
ENSG00000286012	0
MIR6724-2	0
ENSG00000277671	0
ENSG00000281383	56
ENSG00000280441	1
MIR6724-3	0
ENSG00000274868	0
ENSG00000280614	1
RNA5-8SN3	0
ENSG00000286267	0
ENSG00000286146	31
ENSG00000286054	0
ENSG00000286178	0
MIR6724-4	0
ENSG00000278775	0
ENSG00000281181	1
RNA5-8SN1	0
ENSG00000286149	0
ENSG00000286032	3
ENSG00000286091	0
ENSG00000286148	0
RPSAP68	0
ENSG00000279615	0
ENSG00000279167	0
LINC01666	0
ENSG00000286033	3
SNX18P10	0
MTCO1P1	0
ENSG00000278931	4
MIR3648-2	0
ENSG00000264063	0
ENSG00000279501	0
CDRT15P9	0
ENSG00000280436	0
TEKT4P2	1
SOWAHCP2	0
ENSG00000279381	0
ENSG00000278932	1
SNX18P12	0
ENSG00000279208	0
NCOR1P4	1
ENSG00000279211	0
ENSG00000286103	0
LINC01667	1
ENSG00000279783	0
RN7SL52P	0
ENSG00000279321	0
ENSG00000270533	5
ENSG00000280372	2
ENSG00000279851	0
CDRT15P8	0
ENSG00000277693	10
EIF3FP1	2
VN1R7P	3
ENSG00000278106	0
BAGE2	5
ENSG00000273840	0
TPTE	0
CYCSP41	0
SLC25A15P4	1
ENSG00000276556	1
IGHV1OR21-1	1
ENSG00000229306	3
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
ENSG00000237202	3
ENSG00000280108	1
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	1
GTF2IP2	1
VN1R8P	0
LINC01674	1
SNX19P1	1
OR4K11P	0
OR4K12P	1
POTED	0
RNU6-286P	0
MIR3118-1	0
ENSG00000278381	0
GRAMD4P1	1
CXADRP1	1
ENSG00000279773	0
LONRF2P5	0
MIR8069	0
FEM1AP1	2
ENSG00000224922	0
TERF1P1	1
FAM207CP	0
GXYLT1P2	2
CNN2P7	2
ZNF114P1	0
CYP4F29P	2
SNX18P13	0
ANKRD20A11P	15
RHOT1P2	0
RNU6-954P	0
NF1P3	1
PPP6R2P1	0
FRG2MP	0
ENSG00000224905	2
ANKRD20A18P	0
RNA5SP488	0
ENSG00000277572	0
LIPI	0
ERLEC1P1	0
RBM11	5
ABCC13	38
HSPA13	7
SAMSN1	27
SAMSN1-AS1	0
ENSG00000232884	5
POLR2CP1	2
GAPDHP16	4
ENSG00000235609	3
LINC02246	4
RBMX2P1	1
ENSG00000235277	1
NRIP1	105
ENSG00000229047	0
ENSG00000231201	0
ENSG00000279390	1
LINC02920	0
ENSG00000288536	1
ENSG00000288555	5
ENSG00000288578	2
ENSG00000280082	0
ENSG00000229425	21
CYCSP42	0
ENSG00000224247	2
RNU6-1326P	0
RAD23BP3	0
USP25	106
RBPMSLP	0
MIR99AHG	27
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74B	0
ENSG00000270071	1
ENSG00000270139	1
ENSG00000287066	2
ENSG00000280432	1
MIR99A	0
MIRLET7C	0
ENSG00000269950	0
MIR125B2	0
RNU1-98P	6
ENSG00000237735	1
ENSG00000232886	0
NEK4P1	1
ENSG00000278181	0
RNU6-113P	0
LINC01549	1
RPL39P40	1
RN7SL163P	0
CXADR	2
BTF3L4P1	0
BTG3	8
BTG3-AS1	2
ENSG00000226956	0
ENSG00000279648	1
C21orf91-OT1	0
C21orf91	9
ENSG00000244676	2
CHODL-AS1	0
RPL37P3	0
CHODL	3
ENSG00000227330	0
TMPRSS15	3
ENSG00000228708	2
MIR548XHG	1
ENSG00000230233	1
MIR548X	0
PPIAP22	5
ENSG00000279156	1
ENSG00000232193	0
ENSG00000226204	0
ENSG00000235965	0
ENSG00000229289	2
SLC6A6P1	2
ENSG00000231620	0
RNU1-139P	37
RPL37P4	0
NIPA2P3	0
SREK1IP1P1	1
C1QBPP1	1
LINC01683	1
LINC02573	1
RNU6-772P	0
RN7SKP147	0
FDPSP6	1
KRT18P2	0
RPS3AP1	0
ENSG00000276738	0
LINC00320	11
PPIAP1	1
NCAM2	2
ENSG00000226771	0
ENSG00000234730	1
ENSG00000237527	0
LINC00317	0
LINC01425	0
ENSG00000227075	1
LINC01687	3
LINC00308	1
ENSG00000234340	0
ENSG00000231136	0
RNU4-45P	0
ENSG00000226043	2
MAPK6P2	2
ENSG00000234034	0
ENSG00000225906	0
ENSG00000230972	0
MIR6130	1
ZNF299P	0
MSANTD2P1	0
ENSG00000286222	0
RNU2-55P	0
D21S2088E	2
EEF1A1P1	0
TUBAP1	2
ENSG00000227716	1
ENSG00000288094	1
ENSG00000287612	1
ENSG00000231986	0
ENSG00000235564	1
ENSG00000287801	2
ENSG00000226996	0
ENSG00000224018	1
LINC01689	1
LINC01684	12
LINC01692	2
ENSG00000227090	1
ENSG00000230379	0
ENSG00000237444	0
ENSG00000244278	0
ENSG00000232512	1
RN7SKP236	0
ENSG00000223870	0
ENSG00000222042	1
RNA5SP489	0
RPL13AP7	1
ENSG00000279534	0
LINC00158	4
ENSG00000229962	1
MIR155HG	1
MIR155	0
ENSG00000260583	0
MRPL39	5
JAM2	6
RNGTTP1	0
ENSG00000287109	2
FDX1P2	0
ATP5PF	56
GABPA	27
LLPHP2	0
APP	311
ENSG00000233783	2
RNU6-123P	0
ENSG00000224541	0
APP-DT	4
RNU6-926P	0
ENSG00000286902	0
ENSG00000229025	0
ENSG00000232692	5
CYYR1-AS1	3
ENSG00000273115	0
CYYR1	12
ADAMTS1	6
ENSG00000223563	0
ADAMTS5	9
MIR4759	0
GPX1P2	0
ENSG00000231236	4
ENSG00000236332	0
EIF4A1P1	0
RPL10P1	0
NCSTNP1	0
LINC01673	3
LINC00113	0
ENSG00000234083	0
LINC00314	1
LINC01697	0
LINC01695	4
ENSG00000232855	9
LINC00161	2
N6AMT1	3
HSPD1P7	0
THUMPD1P1	2
LTN1	17
RPL23P2	0
RWDD2B	4
ENSG00000273254	0
USP16	24
CCT8	30
ENSG00000231125	1
ENSG00000286018	0
MAP3K7CL	619
RPL12P9	0
ENSG00000224649	0
LINC00189	0
BACH1	78
GAPDHP14	0
BACH1-IT1	1
ENSG00000273017	0
BACH1-AS1	0
BACH1-IT2	0
BACH1-IT3	0
GRIK1	5
ENSG00000273464	0
GRIK1-AS1	1
ENSG00000259981	2
CLDN17	0
LINC00307	1
CLDN8	1
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	1
KRTAP27-1	3
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	1
MIR4327	0
KRTAP13-1	3
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	1
KRTAP15-1	0
KRTAP19-1	4
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	1
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
ENSG00000218125	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	1
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	3
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	1
KRTAP21-4P	11
KRTAP21-2	1
KRTAP21-1	0
ENSG00000238257	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	1
KRTAP7-1	3
KRTAP11-1	1
KRTAP19-8	0
UBE3AP2	0
TIAM1	17
ENSG00000286643	3
ENSG00000237325	0
TIAM1-AS1	0
FBXW11P1	2
SOD1-DT	0
SOD1	57
ENSG00000238390	1
ENSG00000273271	0
SCAF4	21
HMGN1P2	1
ENSG00000273091	2
TPT1P1	0
HUNK	15
HUNK-AS1	1
LINC00159	3
ENSG00000261610	1
MIS18A	5
MIS18A-AS1	0
MRAP	0
MRAP-AS1	2
URB1	17
SNORA80A	2
URB1-AS1	1
CFAP298-TCP10L	3
EVA1C	12
EXOSC3P1	0
TCP10L	1
ENSG00000252045	0
RNA5SP490	0
CFAP298	5
OR7E23P	2
ENSG00000238220	1
SYNJ1	21
PAXBP1-AS1	5
PAXBP1	9
C21orf62-AS1	8
ENSG00000279690	0
C21orf62	4
ENSG00000224427	0
ENSG00000232360	0
ENSG00000227757	0
LINC01690	2
OLIG2	4
LINC00945	1
OLIG1	0
ENSG00000226527	7
ENSG00000226433	1
LINC01548	3
IFNAR2	4
ENSG00000249624	0
IL10RB-DT	1
IL10RB	2
ENSG00000289238	3
IFNAR1	15
USF1P1	0
IFNGR2	11
TMEM50B	8
RPS5P3	0
ENSG00000231355	1
DNAJC28	1
GART	19
BTF3P6	0
SON	117
MIR6501	0
DONSON	3
ENSG00000249209	0
CRYZL1	14
ITSN1	134
ATP5PO	11
LINC00649	9
RN7SL740P	2
ENSG00000273102	0
MRPS6	18
SLC5A3	9
ENSG00000272657	0
RPS5P2	1
LINC00310	2
ENSG00000214955	2
ENSG00000225555	1
KCNE2	0
SMIM11	0
C21orf140	0
ENSG00000273104	0
SMIM34	0
ENSG00000272958	0
KCNE1	1
ENSG00000221398	0
ENSG00000288711	0
RCAN1	9
CLIC6	3
LINC00160	1
LINC01426	1
RUNX1	54
ENSG00000286153	1
ENSG00000234703	0
RPL34P3	2
EZH2P1	0
ENSG00000230794	2
MIR802	0
RPS20P1	0
PPP1R2P2	0
LINC01436	0
RPL23AP3	0
SETD4	6
RIMKLBP1	0
SETD4-AS1	2
RNU6-992P	0
CBR1-AS1	2
CBR1	5
ENSG00000289001	0
ENSG00000236119	0
ENSG00000233393	3
MEMO1P1	0
CBR3-AS1	5
RPS9P1	0
CBR3	1
DOP1B	29
RPL3P1	0
SRSF9P1	1
ENSG00000273199	1
MORC3	384
ENSG00000228107	0
CHAF1B	7
ATP5MFP1	0
ENSG00000289221	2
ENSG00000230479	0
ENSG00000233818	2
CLDN14	4
ENSG00000279365	0
PSMD4P1	0
ENSG00000286517	0
ENSG00000286852	0
ENSG00000231324	0
ENSG00000224269	0
SIM2	5
HLCS	11
HLCS-IT1	0
RNA5SP491	0
DPRXP5	0
HLCS-AS1	4
MRPL20P1	0
RIPPLY3	3
RNU6-696P	0
PIGP	6
TTC3	62
ENSG00000270116	1
TTC3-AS1	2
DSCR9	0
RN7SL678P	3
ENSG00000242553	0
VPS26C	24
ENSG00000272948	0
ENSG00000287637	0
ENSG00000273210	0
DYRK1A	112
ENSG00000286717	0
KCNJ6	14
KCNJ6-AS1	0
ENSG00000289538	0
DSCR4	4
DSCR4-IT1	1
DSCR8	0
KCNJ15	9
ENSG00000270835	2
DSCR10	2
ENSG00000226012	0
SPATA20P1	1
LINC01423	1
ERG	152
ENSG00000289404	0
SNRPGP13	0
ENSG00000287470	0
LINC00114	2
ETS2	26
ENSG00000205622	13
ENSG00000229986	0
ENSG00000287082	3
ENSG00000229925	0
RPSAP64	2
ENSG00000289445	0
LINC01700	2
ENSG00000235888	6
ENSG00000288266	1
ENSG00000237609	0
RPL23AP12	0
PCBP2P1	0
ENSG00000276873	0
PSMG1	3
BRWD1	87
ENSG00000272991	0
TIMM9P2	0
BRWD1-IT1	0
METTL21AP1	1
BRWD1-AS2	0
BRWD1-AS1	2
HMGN1	118
RNF6P1	2
GET1	18
GET1-SH3BGR	0
LCA5L	7
SH3BGR	3
MIR6508	0
MYL6P2	1
RPS26P4	0
JCADP1	2
B3GALT5	8
B3GALT5-AS1	8
ENSG00000225330	3
ENSG00000231713	1
IGSF5	0
PCP4	1
DSCAM	8
MIR4760	0
DSCAM-AS1	4
ENSG00000207147	0
DSCAM-IT1	2
ENSG00000288069	0
YRDCP3	0
ENSG00000286425	7
LINC00323	2
MIR3197	0
BACE2	7
PLAC4	10
BACE2-IT1	0
FAM3B	2
MX2	51
MX1	87
ENSG00000228318	0
TMPRSS2	10
ENSG00000207503	3
ENSG00000232806	0
ENSG00000223400	0
PCSEAT	0
LINC00111	1
LINC00479	1
LINC00112	2
RIPK4	0
ENSG00000236883	0
MIR6814	0
ENSG00000289513	0
PRDM15	7
ENSG00000236545	0
ENSG00000227698	0
ENSG00000251778	0
C2CD2	10
ZBTB21	5
ZNF295-AS1	6
ENSG00000289322	0
UMODL1	11
UMODL1-AS1	1
ABCG1	11
RNA5SP492	0
TFF3	0
TFF2	0
TFF1	0
TMPRSS3	5
UBASH3A	3
RNU6-1149P	1
RSPH1	4
SLC37A1	21
RSPH1-DT	0
ENSG00000231867	0
ENSG00000235772	0
LINC01671	1
ENSG00000235023	1
PDE9A	6
PDE9A-AS1	4
LINC01668	1
ENSG00000233754	2
ENSG00000225218	1
WDR4	5
NDUFV3	29
ERVH48-1	2
MIR5692B	0
ENSG00000224100	2
PKNOX1	4
CBS	2
U2AF1	1
ENSG00000286549	0
MRPL51P2	0
FRGCA	0
ENSG00000228120	0
CRYAA	0
LINC00322	2
LINC01679	2
ENSG00000225637	0
SIK1	1
LINC00319	0
LINC00313	0
ENSG00000223975	0
HSF2BP	4
RPL31P1	0
H2BS1	0
MIR6070	0
RRP1B	9
PDXK	17
ENSG00000281420	1
ENSG00000287507	1
CSTB	41
TMEM97P1	1
RRP1	3
AATBC	5
MYL6P1	0
AGPAT3	31
ENSG00000289546	63
RNU6-859P	0
RNU6-1150P	0
TRAPPC10	26
H2AZP1	0
PWP2	1
GATD3	0
LINC01678	1
ENSG00000285413	0
ENSG00000237604	0
ENSG00000232124	1
ICOSLG	0
ENSG00000278158	0
ENSG00000275799	0
DNMT3L	0
DNMT3L-AS1	0
AIRE	5
PFKL	15
ENSG00000241728	0
CFAP410	7
ENSG00000184441	2
ENSG00000232969	0
ENSG00000260256	0
TRPM2	3
TRPM2-AS	2
ENSG00000266692	0
ENSG00000264452	0
LRRC3-DT	3
LRRC3	6
MTCYBP21	0
MTND6P21	0
MTND5P1	3
ENSG00000274225	1
LINC02575	1
ENSG00000277352	0
TSPEAR	6
TSPEAR-AS1	2
TSPEAR-AS2	1
ENSG00000287088	0
KRTAP10-1	2
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	2
KRTAP10-8	1
KRTAP10-9	4
KRTAP10-10	1
KRTAP10-11	1
KRTAP12-4	0
KRTAP12-3	1
KRTAP12-2	2
IMMTP1	1
KRTAP12-1	0
KRTAP12-6P	0
KRTAP10-12	1
KRTAP10-13P	1
ENSG00000289144	1
UBE2G2	17
LINC01424	2
SUMO3	34
PTTG1IP	66
ENSG00000289009	5
ITGB2	20
ITGB2-AS1	6
ENSG00000273027	0
LINC01547	2
ENSG00000272825	0
SLX9	0
ENSG00000276529	1
LINC00163	0
LINC00165	0
PICSAR	1
SSR4P1	6
ADARB1	9
ENSG00000267857	0
LINC00334	1
POFUT2	4
LINC00205	6
ENSG00000286262	0
LINC00315	0
ENSG00000288842	0
ENSG00000229382	1
LINC00316	0
ENSG00000289448	0
MTCO1P3	1
ENSG00000228355	0
ENSG00000273796	8
COL18A1	20
COL18A1-AS2	2
COL18A1-AS1	0
MIR6815	0
SLC19A1	13
ENSG00000288885	0
LINC01694	4
ENSG00000286082	0
ENSG00000286594	0
PCBP3	16
ENSG00000275139	4
PCBP3-AS1	2
ENSG00000286886	0
ENSG00000276633	4
ENSG00000280604	3
ENSG00000274248	0
ENSG00000289224	2
COL6A1	11
ENSG00000224413	0
ENSG00000228235	0
ENSG00000226115	0
PSMA6P3	0
COL6A2-DT	0
COL6A2	7
FTCD	4
FTCD-AS1	0
SPATC1L	2
ENSG00000228404	0
LSS	7
ENSG00000223901	4
MCM3AP-AS1	6
MCM3AP	27
ENSG00000228137	0
ENSG00000239415	1
YBEY	2
C21orf58	8
PCNT	139
ENSG00000286224	0
RPL18AP2	0
ENSG00000289421	1
DIP2A	10
DIP2A-IT1	0
RNU6-396P	0
S100B	5
PRMT2	72
DSTNP1	3
ENSG00000289511	1
RPL23AP4	0
FRG1FP	0
ENSG00000279973	1
ACTR3BP7	0
ENSG00000288262	0
ENSG00000286406	0
FRG1GP	3
ENSG00000280341	2
ENSG00000236235	1
ENSG00000279442	0
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	0
ENSG00000237299	2
ARHGAP42P3	0
ENSG00000233408	0
ENSG00000215268	0
ENSG00000213727	0
ENSG00000230643	0
ENSG00000230471	0
NEK2P2	0
ENSG00000226474	0
NF1P6	4
MED15P7	0
POTEH	0
POTEH-AS1	0
RNU6-816P	0
ENSG00000241838	0
PSLNR	1
GRAMD4P2	0
DUXAP8	0
ENSG00000271127	0
BMS1P22	0
ENSG00000272872	0
NBEAP3	0
TOMM40P2	0
ENSG00000229286	0
ENSG00000233866	0
ABCD1P4	0
ENSG00000226160	0
PABPC1P9	1
SLC9B1P4	2
ACTR3BP6	0
CHEK2P4	0
ENSG00000273362	0
ENSG00000233995	0
KCNMB3P1	2
CCT8L2	0
ENSG00000287285	1
FABP5P11	1
TPTEP1	73
ENSG00000283633	161
ENSG00000267338	0
SLC25A15P5	0
PARP4P3	0
ANKRD62P1-PARP4P3	1
ANKRD62P1	0
ENSG00000273244	0
VWFP1	0
ENSG00000288024	0
LINC01665	0
XKR3	2
HSFY1P1	3
GPM6BP3	0
ENSG00000283535	0
ENSG00000237835	1
ZNF402P	1
ENSG00000237689	0
MTND1P17	0
ENSG00000237358	0
ENSG00000225480	1
IGKV1OR22-5	0
IGKV2OR22-4	0
IGKV2OR22-3	1
IGKV3OR22-2	4
IGKV1OR22-1	0
ENSG00000285045	1
GAB4	4
ENSG00000270226	0
VN1R9P	0
CECR7	4
ENSG00000273203	3
ENSG00000273442	2
IL17RA	15
ENSG00000235328	0
TMEM121B	4
LINC01664	1
HDHD5	4
HDHD5-AS1	0
ADA2	15
RPL32P5	0
FAM32BP	0
CECR3	5
CECR9	0
RN7SL843P	0
CECR2	7
ENSG00000229492	2
CLCP1	0
DNAJA1P6	0
ENSG00000286195	0
SLC25A18	3
ENSG00000236754	1
ATP6V1E1	56
BCL2L13	36
BID	9
MIR3198-1	0
LINC00528	0
MICAL3	34
ENSG00000093100	3
ENSG00000286990	1
MIR648	0
ENSG00000235445	0
ENSG00000234913	3
RHEBP3	0
LINC01634	2
ENSG00000225335	0
PEX26	11
ENSG00000288683	0
ENSG00000236890	0
ENSG00000235617	0
ARL2BPP10	0
TUBA8	5
ENSG00000280007	12
USP18	8
FAM230D	1
GGTLC5P	0
ENSG00000288811	0
FAM230J	3
ENSG00000276874	0
PPP1R26P3	0
FAM230A	0
ENSG00000277017	0
FAM247B	1
GGTLC3	0
ENSG00000277690	1
TMEM191B	0
PI4KAP1	2
ENSG00000274625	0
RN7SKP131	0
RIMBP3	1
SUSD2P2	0
FAM246B	0
CA15P2	0
PPP1R26P2	0
PPP1R26P4	0
FAM230E	0
GGT3P	0
ENSG00000239989	0
E2F6P1	0
ENSG00000161103	1
BCRP7	0
FAM230F	0
ENSG00000279987	1
DGCR6	0
ENSG00000283809	0
PRODH	0
ENSG00000284294	0
ENSG00000280418	2
DGCR5	8
ENSG00000283583	1
ENSG00000271275	0
ENSG00000283366	0
ENSG00000270393	0
FAM246C	0
CA15P1	0
DGCR2	7
DGCR11	2
ENSG00000237347	2
ENSG00000281530	0
ENSG00000223461	0
ENSG00000272682	1
TSSK1A	0
ESS2	11
TSSK2	0
GSC2	1
ENSG00000289481	1
LINC01311	0
SLC25A1	6
CLTCL1	12
ENSG00000286367	0
ENSG00000230194	1
ENSG00000251940	0
KRT18P62	0
ENSG00000287146	3
HIRA	4
C22orf39	12
RN7SL168P	0
MRPL40	9
ENSG00000185065	0
UFD1	21
ENSG00000273300	0
ENSG00000273212	1
CDC45	6
ENSG00000287652	0
CLDN5	6
LINC00895	4
ENSG00000230485	1
ENSG00000225007	0
SEPTIN5	2
ENSG00000284874	0
GP1BB	0
TBX1	5
GNB1L	4
ENSG00000235776	2
RTL10	2
TXNRD2	15
ENSG00000232926	0
COMT	17
MIR4761	0
ARVCF	4
TANGO2	46
MIR185	1
ENSG00000236540	9
ENSG00000268292	0
DGCR8	19
MIR3618	0
MIR1306	0
ENSG00000243762	0
TRMT2A	3
MIR6816	0
RANBP1	24
SNORA77B	0
ZDHHC8	2
CCDC188	3
LINC02891	4
LINC00896	2
RTN4R	3
MIR1286	0
ENSG00000161132	2
DGCR6L	3
ENSG00000273343	0
ENSG00000273139	0
FAM230G	1
ENSG00000235578	0
ENSG00000287446	1
USP41	2
ZNF74	7
RNU6-225P	0
SCARF2	2
ENSG00000277971	0
KLHL22	4
ENSG00000215493	1
RNY1P9	2
RN7SL812P	0
KRT18P5	1
MED15	25
ENSG00000236003	0
CCDC74BP1	3
SMPD4P1	5
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0
POM121L4P	1
BCRP5	0
TMEM191A	3
PI4KA	27
SERPIND1	2
SNAP29	62
ENSG00000272600	0
CRKL	67
LINC01637	0
AIFM3	3
ENSG00000285314	0
ENSG00000272829	0
LZTR1	9
THAP7	2
THAP7-AS1	0
ENSG00000284060	0
TUBA3FP	0
P2RX6	1
ENSG00000284130	1
SLC7A4	3
ENSG00000226872	0
MIR649	0
P2RX6P	0
LRRC74B	11
TUBA3GP	1
